Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
85913,Violencia armada,2017-02-16 13:20:00,,,Incautado material bélico del Clan del Golfo en Barbacoas Nariño,"Explosivo encontrado. Barbacoas, Nariño. 16 de Febrero de 2017",Explosivo encontrado,,,Diario del Sur,"En el municipio de Barbacoas, se logró la captura de José Landázuri, alias ‘El Niño’, integrante del grupo delincuencial organizado ‘Clan del Golfo’, y quien era el encargado de realizar diferentes actividades delictivas, como secuestros y el cobro de extorsiones que realizaba en esta zona del Departamento esta estructura criminal, por tal razón estaba requerido mediante orden de captura emanada por la Fiscalía Seccional de Barbacoas, por los delitos de secuestro extorsivo y fabricación, tráfico y porte de armas de fuego o municiones, en los operativos se logró la incautación de un material bélico perteneciente a esta organización en donde se encontró, 02 granadas de fragmentación IM26, 01 granada de aturdimiento y 35 cartuchos calibre 7.62 de fusil, elementos utilizados para amedrantar a las víctimas.",http://diariodelsur.com.co/noticias/judicial/en-narino-cayeron-miembros-de-clan-del-golfo-renacer-y-gente-276577,52,Nariño,52079,Barbacoas ,"Barbacoas, Nariño",,,,,,,,,Incidente
85914,Violencia armada,2017-02-21 17:55:00,2017-02-21 17:55:00,0,"Combate entre ELN y Ejército al frustrar asalto de bus, el hecho dejó dos heridos",Combates. 21 de Febrero de 2017,Combates,,,La Voz del Cinaruco,"Un oficial y un guerrillero herido dejó un enfrentamiento a bala en el eje vial de la Ruta de los Libertadores en el departamento de Arauca la tarde del día martes, confirmaron las autoridades viales.Todo parece indicar que guerrilleros del Ejército de Liberación Nacional, ELN pretendían asaltar y robar un bus de la empresa de transporte Copetrán en inmediaciones del centro poblado de Puerto Jordán, en jurisdicción del municipio de Tame, donde se dio la reacción oportuna de tropas del ejército nacional que evitaron esta acción de esta célula subversiva.Ante la intervención se dio el cruce de disparos contra los cuatro irregulares que se movilizaban en motocicletas de alto cilindraje, donde tres lograron huir y uno resultó herido, el que fue capturado por las autoridades. En esta misma reacción, un oficial del ejército nacional resultó con una herida leve, siendo evacuados del área y trasladados a la unidad de urgencias del Hospital San Vicente de la ciudad de Arauca.El oficial que resultó herido en esta confrontación fue identificado como el Mayor Rolan Escárrate Segura, perteneciente al Grupo Mecanizado Meteoro, quien presentó una herida en el pie derecho. Por su parte, el presunto guerrillero del ELN, responde al nombre de Yilmer Mora Amaya, quien registró una herida en el brazo derecho, quien permanece bajo vigilancia policial y en las próximas horas se le hará la respectiva judicialización.",https://lavozdelcinaruco.com/16343-ejercito-frustro-asalto-de-bus-el-hecho-dejo-dos-heridos,81,Arauca,81794,Tame ,"Tame, Arauca, vía a Puerto Jordán, vereda Las Acacias",2,,1,,,,,,
85915,Violencia armada,2017-02-21 19:25:00,2017-02-21 19:25:00,0,Nuevamente la vía Fortul-Tame es bloqueada con un bus,"Bloqueo de vías y/o Retén ilegal - Ataque, ocupación o uso infraestructura y/o bienes civiles. 21 de Febrero de 2017","Bloqueo de vías y/o Retén ilegal,Ataque, ocupación o uso infraestructura y/o bienes civiles",,,El Círculo Arauca,"Sobre las 7:40 minutos aproximadamente, en el sector de “Agua Viva” fue interceptado un bus de transporte público por sujetos armados aun por identificar, y como en la mayoría de estos casos intimidaron al conductor para que atravesara el automotor.A esta hora el paso de vehículos está  restringido. Hasta el lugar llegó el ejército para tratar de retirar el automotor y restablecer el tránsito.Algunos conductores de vehículos pequeños se atreven a pasar por un lado del bus de la empresa Libertadores de número interno 2113 y el cual cubría la ruta Saravena-Villavicencio.El hecho se atribuye al Frente de Guerra Oriental del ELN.",http://elcirculo.com.co/2017/02/22/nuevamente-la-via-fortul-tame-bloqueada-bus/,81,Arauca,81300,Fortúl ,"Fortúl, Arauca, vía a Tame, sector Agua Viva",,,,,,,,,
85916,Violencia armada,2017-02-22 13:17:00,,,"En Granada, Meta, es incautado arsenal camuflado en costales de plátano.","Explosivo encontrado. Granada, Meta. 22 de Febrero de 2017",Explosivo encontrado,,,Notillano,"Granada.  En la modalidad de encomiendas y escondido en costales que aparentaba carga de plátano, fue descubierto un arsenal dentro de una buseta de servicio público.El operativo, se registró a la salida hacia Fuentedeoro cuando los uniformados interceptaron el automotor y en la parte trasera cargaba gran cantidad de cartuchos para fusiles calibre 5.56 y 7.62, proveedores para fusil Galil calibre 5.56, granadas de fragmentación IM 26 y para fusiles de 40 milímetros.El coronel Nicolás Zapata señaló que “este es el tercer intento de tráfico de armas que en menos de una semana le frustra la Policía Nacional al crimen organizado en el Meta”.",http://noticierodelllano.com/noticia/incautado-arsenal-camuflado-en-costales-de-pl%C3%A1tano#sthash.734Pe4GV.dpbs,50,Meta,50313,Granada ,"Granada, Meta",,,,,,,,,Incidente
85917,Violencia armada,2017-02-22 13:35:00,,,"Neutralizado artefacto explosivo en Garzon, Huila.","Munición sin explotar - MUSE. Garzón, Huila, Vereda La Linea. 22 de Febrero de 2017",Munición sin explotar - MUSE,,,Ejército,"Un artefacto compuesto por 18 kilos de Anfo fue ubicado por unidades del Batallón de Infantería No. 26 Cacique Pigoanza.La presencia extraña de un galón plástico cerca de un área de tránsito veredal, llevó a la comunidad a suministrar información y pedir el apoyo de los soldados del Batallón de Infantería No. 26 Cacique Pigoanza de la Novena Brigada, unidad que de inmediato se desplazó con su equipo Exde a la zona señalada. Un registro perimétrico en el sector de la vereda la Línea de Garzón, el empleo de medidas tácticas de control y procedimiento, la ubicación visual del artefacto, el uso del detector de metales y la alerta positiva que arrojó el canino, llevaron a la unidades de Explosivos y Demoliciones a acordonar la zona y a impedir el paso de pobladores por el sector. Tras activar los inhibidores de señal, los soldados, Héroes Multimisión, procedieron a la destrucción controlada del artefacto que según se logró establecer, estaba compuesto por 18 kilos del poderoso explosivo Anfo.",https://www.ejercito.mil.co/index.php?idcategoria=409036,41,Huila,41298,Garzón ,"Garzón, Huila, Vereda La Linea",,,,,,,,,Incidente
85918,Violencia armada,2017-02-22 13:56:00,2017-02-22 13:56:00,0,"Panfleto amenazante anuncia disidencia de las Farc en vereda La Veterana de Líbano, Tolima,",Amenazas (individuales/colectivas). 22 de Febrero de 2017,Amenazas (individuales/colectivas),,,El Espectador,"Empleados de la emisora La Veterana de El Líbano, norte del Tolima quedaron sorprendidos la mañana de este miércoles cuando al llegar encontraron panfletos de un grupo que se hace llamar “Nueva disidencia de las Farc- ep, frente Tulio Barón”.El escrito firmado por el comandante Oliver, señala la discrepancia con los acuerdos de paz y lanza amenazas contra alcaldes, gobernadores, congresistas y funcionarios públicos.“Son ustedes los culpables de la pobreza y del abandono del campo colombiano y de saquear los recursos naturales. Serán juzgados, y uno por uno se traerán para que rindan cuentas a la justicia del pueblo. Así mismo, requieren a los comerciantes para que aporten económicamente a la organización y anuncian limpieza social. Además aseguran que cualquier adolescente que se encuentre fuera de su vivienda después de las 9 de la noche en el Líbano, será recogido y trasladado hasta el comando de las Farc en disidencia. A quien se encuentre robando, deberá abandonar el pueblo en 24 horas.",http://www.elespectador.com/noticias/nacional/panfleto-amenazante-anuncia-disidencia-de-las-farc-en-el-norte-del-tolima-articulo-681260,73,Tolima,73411,Líbano ,"Líbano, Tolima, Vereda La Veterana",,,,,,,,,
85919,Violencia armada,2017-02-21 22:27:00,2017-02-21 22:27:00,0,Homicidio de dos hermanos fue atribuido al EPL en el marco de plan pistola,Homicidio intencional en persona protegida. 21 de Febrero de 2017,Homicidio intencional en persona protegida,,,RCN,"Las víctimas fueron identificadas como Blanca Zuleima y Ricardo Javier Pineda López de 24 años y 30 años respectivamente, quienes fueron asesinados la noche anterior en el municipio de Tibú.El coronel George Edinson Quintero Comandante de la Policía de Norte de Santander dijo a RCN Radio, que la banda delincuencial de los pelusos grupo disidente del Epl, estaría detrás del doble homicidio ocurrido la noche anterior la región.“Los hermanos Pineda López fueron acribillados en el Barrio Villa Paz del municipio petrolero y serían personas dedicadas al hurto y a la comercialización de alucinógenos en la región; sin embargo esta no puede ser una justificación para asesinar personas” expresó el Coronel Quintero.Asimismo el Comandante de la Policía de Norte de Santander, agregó que “se adelantan operativos en la zona para determinar cuáles fueron las causas reales o de los hechos y se trabaja de manera articulada con el ejército para garantizar la seguridad de los tibuyanos”Finalmente, El coronel George Edinson Quintero, sostuvo que estas personas ya habían recibido amenazas, lo cual originó su desplazamiento del municipio, pero en las últimas semanas habían regresado a la región.",http://www.rcnradio.com/locales/pelusos-serian-responsables-la-muerte-dos-hermanos-tibu/,54,Norte de Santander,54810,Tibú ,"Tibú, Norte de Santander, Barrio Villa Paz",2,2,,,1,,,,
85920,Violencia armada,2017-02-08 10:05:00,2017-02-23 10:05:00,15,"Desplazamiento y confinamiento de las comunidades del Resguardo de Calle de Santa Rosa , Timbiquí -Cauca)","Amenazas (individuales/colectivas) - Confinamiento/Bloqueo de comunidades - Desplazamiento masivo Intermunicipal. Timbiquí, Cauca, resguardo Calle Santa Rosa. 08 de Febrero de 2017","Amenazas (individuales/colectivas),Confinamiento/Bloqueo de comunidades,Desplazamiento masivo Intermunicipal",,,Oficina Cali,"Desde el 8 de febrero, la comunidad de Las Peñas perteneciente al resguardo indígena Calle Santa Rosa, ubicado en zona rural del municipio de Timbiquí, ha tenido que desplazarse como medida de autoprotección debido a la presencia y accionar de hombres armados desconocidos en su territorio. La comunidad se ha desplazado a la Casa Grande ubicada en el cabildo de La Sierpe. Las otras tres comunidades del resguardo (La Sierpe, Unión Málaga y Calle Santa Rosa) se encuentran con restricciones a la movilidad en su territorio, debido al temor que esta situación les ha generado y a las situaciones de desplazamiento y confinamiento que han vivido en años anteriores, como consecuencia del conflicto armado.El 17 de febrero una comisión encabezada por la Personería municipal se desplazó nuevamente hasta el Resguardo para hacer la toma de la declaración por desplazamiento a 17 familias de Las Peñas y por confinamiento a 38 familias de Unión Málaga, 68 familias de La Sierpe y 85 familias de Calle Santa Rosa.",Documento interno OCHA Cali,19,Cauca,19809,Timbiquí ,"Timbiquí, Cauca, resguardo Calle Santa Rosa",1097,1097,,,,,1097,,
85921,Violencia armada,2017-02-23 11:47:00,2017-02-23 11:47:00,0,"Amenazas contra el personero de Urrao, Antioquia",Amenazas (individuales/colectivas). 23 de Febrero de 2017,Amenazas (individuales/colectivas),,,RCN,"Las autoridades del municipio de Urrao, en el Suroeste antioqueño, investigan las amenazas que recibió el Personero, Carlos Andrés Cossio Estrada. El alcalde de Urrao, Herbet Holguín Díaz, confirmó que en dos oportunidades el Personero ha sido abordado en vía pública por hombres que le advirtieron que debe renunciar al cargo o irse del municipio",http://www.rcnradio.com/locales/investigan-amenazas-personero-urrao-antioquia/,5,Antioquia,5847,Urrao ,"Urrao, Antioquia",1,1,,,,,,,
85922,Violencia armada,2017-02-23 22:11:00,2017-02-23 22:11:00,0,Hostigamiento a estación de policía de La Playa,Ataque a infraestructura militar / policial - Hostigamiento. 23 de Febrero de 2017,"Ataque a infraestructura militar / policial,Hostigamiento",,,UNDSS,"UNDSS Nororiental recibió información de fuentes oficiales, en estos momentos se presenta un hostigamiento por presuntos integrantes del GAI – ELN a la estación de Policía del municipio de La Playa. Se desconoce si hay afectaciones humanas.",Reporte interno,54,Norte de Santander,54398,La Playa ,"La Playa, Norte de Santander",,,,,,,,,
85923,Violencia armada,2017-02-20 13:49:00,,,"Comunidad denunció asesinato de un líder social en el sector de Usme, Bogota D.C.","Homicidio intencional en persona protegida. Bogotá D.C., Bogotá D.C, Localidad de Usme. 20 de Febrero de 2017",Homicidio intencional en persona protegida,,,RCN,"El líder social de Usme Edgar Morales denunció que el lunes de esta semana fue asesinado con 7 impactos de bala uno de sus compañeros identificados como Wilfredy González, de 32 años de edad.El crimen se registró, según relató Morales, al frente de la vivienda de González cuando llegaba a su casa luego de terminar su jornada laboral.“Lo asesinaron con 7 disparos al frente de su casa, él venía adelantando trabajos de derechos humanos, repudiamos la muerte de nuestro compañero”, sostuvo Morales.Cabe recordar que hace varias semanas algunos voceros de los líderes sociales de Usme, localidad ubicada en el suroriente de la capital del país, denunciaron que en el sector aparecieron varios panfletos sobre amenazas de muerte de las denominadas ‘Águilas Negras’.",http://www.rcnradio.com/locales/comunidad-denuncio-asesinato-lider-social-sector-usme/,11,Bogotá D.C.,11001,Bogotá D.C. ,"Bogotá D.C., Bogotá D.C, Localidad de Usme",1,1,,,,,,,
85924,Violencia armada,2017-02-18 13:55:00,,,Ataque al oleoducto cañolimon coveñas,"Ataque, ocupación o uso infraestructura y/o bienes civiles - Artefacto Explosivo Improvisado - AEI. El Carmen, Norte de Santander, El Lorito. 18 de Febrero de 2017","Ataque, ocupación o uso infraestructura y/o bienes civiles,Artefacto Explosivo Improvisado - AEI",,,Portafolio,"El 18 de febrero, se registró un atentado contra la infraestructura petrolera en la vereda El Lorito, zona rural del municipio de El Carmen, donde activaron cargas explosivas en un tramo del oleoducto Caño Limón Coveñas provocando la suspensión de la producción. La acción fue atribuida al ELN y generó el derrame de crudo hacía las quebradas Chambacú y Culebritas causando un grave daño ambiental en el área. El Ejército Nacional confirmo que esta acción fue un distractor para atentar contra el Helicóptero cuando aterrizara en la zona afectada, a brindar seguridad a los técnicos; pues la zona estaba minada y con varios artefactos explosivos reforzados con placas de concreto para evitar ser descubiertas por los detectores de minas.",http://www.portafolio.co/economia/atentado-terrorista-contra-cano-limon-covenas-503511,54,Norte de Santander,54245,El Carmen ,"El Carmen, Norte de Santander, El Lorito",,,,,,,,,Incidente
85925,Violencia armada,2017-02-20 12:02:00,,,Muerte adolescente Awá por mina antipersonal en Tumaco - Nariño,"Mina antipersonal - MAP. Tumaco, Nariño, vereda La Aduana. 20 de Febrero de 2017",Mina antipersonal - MAP,,NAN,UNIPA,"En la vereda La Aduana – río Mira del municipio de Tumaco, muere el adolescente Armando Guanga Pai de 15 años de edad de la comunidad indígena Awá, quien cayó en una mina antipersonal.",Comunicado UNIPA - documento anexo,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, vereda La Aduana",1,1,,1,,,1,,Accidente
85926,Violencia armada,2017-02-21 01:50:00,2017-02-21 01:50:00,0,Combate entre Ejército y Clan del Golfo en El Litoral de San Juan,Combates. 21 de Febrero de 2017,Combates,,,CERAC,"(1) El 21 de febrero, en zona rural de El Litoral de San Juan, Chocó, se presentó un combate entre la Armada y el Clan del Golfo. No se registraron víctimas. (2) En zona urbana de este mismo municipio, el mismo día hubo un segundo combate entre estos grupos, en el cual un número no determinado de integrantes del Clan del Golfo resultaron heridos.",N/A,27,Chocó,27250,El Litoral de San Juan,"El Litoral de San Juan, Chocó",,,,,,,,,
85927,Violencia armada,2017-02-16 10:02:00,2017-02-16 10:02:00,0,"Una captura y una baja al Clan del Golfo en combate con el Ejército (Río Quito, Chocó)",Combates. 16 de Febrero de 2017,Combates,,,El Espectador,"En el corregimiento de San Isidro, del municipio de Río Quito, Chocó, se logró la captura de cuatro integrantes del ‘Clan del Golfo’ y uno más fue muerto en desarrollo de la operación militar. A los hombres se les encontró un fusil Galíl calibre 5.56 mm, más de 1.900 cartuchos para armas de fuego, material de intendencia y de comunicaciones.El abatido fue identificado como ‘Camilo’ quien, según información de la población, sería el encargado de las finanzas ilegales de ese grupo en la zona.",http://www.elespectador.com/noticias/nacional/25-capturas-del-clan-del-golfo-en-la-tercera-semana-de-febrero-articulo-680875,27,Chocó,27600,Río Quito ,"Río Quito, Chocó",1,,,,,,,,
85928,Violencia armada,2017-02-23 11:13:00,2017-02-23 11:13:00,0,Atentan contra defensor público en el sur del Caquetá,Herida intencional en persona protegida. 23 de Febrero de 2017,Herida intencional en persona protegida,,,Tu Caquetá,"SAN JOSÉ| Un profundo rechazo entre la institucionalidad caqueteña ha generado el atentado del cual fue víctima sobre el mediodía de hoy el abogado y defensor público César Ignacio Acosta, quien se encontraba almorzando en un reconocido sitio turístico del municipio de San José del Fragua.Versiones de algunos testigos dan cuenta que el funcionario de la Defensoría del Pueblo se encontraba departiendo con algunos amigos y colegas en el malecón, cuando fue abordado por un desconocido que sin mediar palabra desenfundó un arma de fuego e impacto en repetidas ocasiones al jurista.Tras el ataque, César Ignacio Acosta, resultó con heridas de consideración a la altura de pecho y su rostro, razón por la cual debió ser llevado de urgencia al centro médico de esta localidad del sur del Caquetá, donde los galenos tras evaluarlo decidieron remitirlo hasta un centro asistencial de mayor nivel en la ciudad de Florencia.“Cesar está estable gracias Dios nuestro. Oremos todos. Diosito santo. Ahora te pido por la vida y salud de nuestro amigo, colega y defensor de derechos humanos de la Defensoría del Pueblo, quien fuere víctima de un atentado en San José del Fragua. Repudio total a este acto criminal”, afirmó uno de los amigos de la víctima que permanece bajo observación médica en un hospital de la capital caqueteña.Sobre los móviles y los autores del atentado, las autoridades aún no se han pronunciado, pero testigos de lo ocurrido entregaron algunas pistas sobre el hombre que disparó contra el defensor público y sobre la motocicleta en la que huyó tras cometer el ataque.",http://www.tucaqueta.com/judiciales/sicarios-atentaron-san-jose-la-vida-del-abogado-cesar-ignacio-acosta/,18,Caquetá,18610,San José del Fragua ,"San José del Fragua, Caquetá",1,1,,,,,,,
85929,Violencia armada,2017-02-11 12:08:00,,,"Alcalde de Arenal, Bolívar denuncia amenazas por parte del ELN","Amenazas (individuales/colectivas). Arenal, Bolívar. 11 de Febrero de 2017",Amenazas (individuales/colectivas),,,Caracol,"José Luis Pacheco Escrivá, alcalde de Arenal del Sur, denunció en medio de la cumbre de alcaldes del departamento de Bolívar que viene siendo objeto de amenzas por parte del ELN, guerrilla que adelanta un proceso de negociación con el Gobierno Nacional. Según Pacheco, quien además también es desplazado por la violencia, en su municipio no hay institucionalidad y la guerrilla se pasea extorsionando por las calles.Exigimos el respeto por nuestras comunidades, ya hemos denunciado esto ante MinDefensa y el propio presidente Juan Manuel Santos, la situación es complicada en el municipio, ellos patrullan por las calles e intimidan a la comunidad, por eso exigimos que la presencia del Estado sea permanente, dijo Pacheco.Respecto al episodio en el que él mismo fue víctima de extorsión, aseguró que en una oportunidad nos invitaron a una reunión aparentemente con la comunidad en una zona montañosa, yo me negué a ir por falta de garantías de seguridad, y el mismo ELN, dijo que por no asistir, debía pagarles 20 millones de pesos, por supuesto los denuncié, dijo el alcalde.Aseguró el funcionario que espera que el ambiente de paz que se vive en Quito se empiece a sentir en la zona, ya que según él, aquí no se visto nada de ese diálogo, a diferencia de lo que ocurrió con las Farc, que desde que se anunció el diálogo se vivió un verdadero desescalamiento del conflicto, dijo.",http://caracol.com.co/m/emisora/2017/02/11/cartagena/1486772305_509184.html,13,Bolivar,13042,Arenal ,"Arenal, Bolívar",1,1,,,,,,,
85930,Violencia armada,2017-02-24 13:09:00,2017-02-24 13:09:00,0,Atentado contra el gobernador de Norte de Santander en Ocaña,Atentado - Munición sin explotar - MUSE. 24 de Febrero de 2017,"Atentado,Munición sin explotar - MUSE",,,La Opinión,"El ministro de Defensa, Luis Carlos Villegas, señaló al Ejército de Liberación Nacional (Eln) como el posible perpetrador de un ataque con disparos y un artefacto explosivo a la caravana del gobernador de Norte de Santander, William Villamizar, en la vía que de El Carmen conduce a Ocaña.Villegas explicó que se desplazaron tres caravanas con el gobernador, varios congresistas y los secretarios de despacho.“Al regreso de esas caravanas, el vehículo último de la tercera caravana, donde estaba la escuadra móvil de carabineros, fue hostigada con disparos y con un artefacto explosivo que logró dañarle los vidrios sin que hubiera ninguna novedad humana. Ninguno de nuestros hombres de carabineros sufrieron novedad alguna y pudieron hacer la contraofensiva de ese hostigamiento”, dijo Villegas.El ministro Villegas responsabilizó del hecho al Eln. “Ese es un hostigamiento en una zona y a una unidad policial muy apetecida por el Ejército de Liberación Nacional, porque saben que nuestros Carabineros están detrás del Eln en esa zona de Norte de Santander”.Villegas aseguró que la Fuerza Pública seguirá estando en Norte de Santander y que no se detendrán con la actitud de la guerrilla que, dijo, “desconoce con los esfuerzos de paz que hace el gobierno con el Eln”.“Pero tendrán que entender que estos actos, como el de La Macarena hace ocho días en Bogotá, en nada reivindican alguna ideología, de propósito de mejoría de un país, por el contrario lo que produce es un mayor rechazo”, agregó.El ataqueSegún pudo confirmar La Opinión, pese a los disparos que se presentaron, la comitiva del gobernador pudo pasar sin problemas.Íbamos como 15 carros y le dieron al que iba como de diez, cuando nosotros pasamos los policías reaccionaron y quedamos en medio de los disparos, hubo un bombazo atrás y ellos se bajaron a disparar y nos abrieron paso,  dijo el gobernador vía telefónica a La Opinión.Los tiros los pegaron atrás de la camioneta, no hubo heridos porque solo iban dos personas adelante, agregó.El gobernador y su comitiva se encuentran en Ocaña a la espera de instrucciones de las autoridades.Había solicitado un helicópteroLa visita del William Villamizar al municipio de El Carmen se dio pese a la queja del mandatario ante la negativa del Ejército para prestarle un helicóptero para su desplazamiento.Por esta razón, el gobernador y su comitiva decidieron trasladarse vía terrestre a ese municipio para cumplir con su agenda.",http://www.laopinion.com.co/judicial/eln-seria-el-responsable-del-ataque-la-caravana-del-gobernador-en-ocana-128735#ATHS,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander",1,1,,,,,,,Accidente
85931,Violencia armada,2017-02-24 11:41:00,2017-02-24 11:41:00,0,Limitación a movilidad vía Ocaña-Aguas Claras por presencia de MUSE,Bloqueo de vías y/o Retén ilegal - Munición sin explotar - MUSE. 24 de Febrero de 2017,"Bloqueo de vías y/o Retén ilegal,Munición sin explotar - MUSE",,,Oficina Cúcuta,"Varias horas estuvo bloqueada la vía Ocaña-Aguas Claras, generando limitaciones a la movilidad, cerca al cementerio La Esperanza mientras el ejército desactivaba una carga explosiva dejada por desconocidos al lado de la carretera. Ya hay paso normal.",Reporte interno https://www.facebook.com/Ocanahoy/photos/a.386532161495497.1073741828.386501364831910/775978339217542/?type=3&theater,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander",,,,,,,,,Incidente
85933,Violencia armada,2017-02-24 18:07:00,2017-02-24 18:07:00,0,ELN se roba nuevamente un bus de transporte en Arauca,"Ataque, ocupación o uso infraestructura y/o bienes civiles. 24 de Febrero de 2017","Ataque, ocupación o uso infraestructura y/o bienes civiles",,,Caracol,"Lo hizo en el eje vial entre el municipio fronterizo de Arauquita y Saravena en inmediaciones al centro poblado de La Esmeralda donde hombres que se movilizaban en motocicletas de alto cilindraje y armados intimidaron al conductor del bus de la empresa Libertadores que cubría la ruta Arauca con destino a la ciudad de Bucaramanga.Luego de interceptar al conductor del vehículo de placas XGD-690 bajaron a los cerca de 15 pasajeros y terminaron llevándose el automotor con rumbo desconocido sin que hasta el momento se conozca el paradero, la que no ha podido establecer el ejército nacional.La acción la adelantó la subversión hacia las 6:00 de la tarde del viernes, teniendo que llegar a los pasajeros a la cabecera municipal de Saravena donde las directivas de la empresa dispusieron de otro vehículo para poder trasladar el personal hacia su destino final, la ciudad de Bucaramanga.Dos buses de la empresa Copetrán y dos de la Línea Libertadores han sido atacados, robados y atravesados por la guerrilla del ELN durante esta semana que está terminando en vías del departamento de Arauca, situación que llevó a cancelar la vinculación de otra empresa de transporte a esta región del país.El Ejército Nacional, a través de la Fuerza de Tarea Quirón en Arauca hasta el momento no ha emitido ninguna información al respecto.",http://caracol.com.co/radio/2017/02/25/regional/1488049782_268168.html,81,Arauca,81065,Arauquita ,"Arauquita, Arauca, vía a Saravena, inmediaciones centro poblado La Esmeralda",15,15,,,,,,,
85934,Violencia armada,2017-02-25 21:00:00,2017-02-25 21:00:00,0,Un joven fue asesinado en zona rural de Arauca,Homicidio intencional en persona protegida. 25 de Febrero de 2017,Homicidio intencional en persona protegida,,,La Voz del Cinaruco,"Un hombre, quien colaboraba en la atención de un establecimiento comercial fue asesinado de varios impactos de arma de fuego en zona rural del municipio de Arauca.La acción criminal, según la información suministrada por las autoridades, ocurrió hacia las 9:00 de la noche del sábado en el sector de la vereda Los Caballos, donde ultimaron de siete impactos de arma de fuego al ciudadano Rafael Ignacio Romero.Establece la información, que hombres armados que se movilizaban en una motocicleta llegaron hasta el establecimiento que el señor Romero atendía y sin mediar palabra le dispararon en siete oportunidades cegándole la vida de manera instantánea para luego emprender la huida.Hasta el momento las autoridades en el municipio de Arauca no han establecido los móviles como los responsables de esta acción sicarial registrada en este sector veredal del municipio de Arauca.",https://lavozdelcinaruco.com/16369-un-joven-fue-asesinado-en-zona-rural-de-arauca,81,Arauca,81001,Arauca ,"Arauca, Arauca, vereda Los Caballos",1,1,,,,,,,
85935,Violencia armada,2017-02-27 10:37:00,2017-02-27 10:37:00,0,ELN se atribuyó atentado de La Macarena en Bogotá,"Ataque, ocupación o uso infraestructura y/o bienes civiles - Artefacto Explosivo Improvisado - AEI. 27 de Febrero de 2017","Ataque, ocupación o uso infraestructura y/o bienes civiles,Artefacto Explosivo Improvisado - AEI",,,RCN,"El ELN emitió un comunicado a través de su cuenta de Twitter @ELN_Ranpal, en el que se atribuyó la responsabilidad por el atentado ejecutado en el Barrio La Macarena, en el centro de Bogotá, ataque que  dejó 26 heridos, entre ellos varios policías, de los cuales uno perdió la vida y su sepelio fue ayer.El reciente pronunciamiento se da horas después de que el jefe negociador del Gobierno con el ELN, Juan Camilo Restrepo, aseguró que un cese bilateral con este grupo insurgente no se daría si continuaban con la ejecución de actos terroristas.Igualmente, algunos sectores estaban pidiendo al Gobierno que de comprobarse la autoría del ELN en el atentado ejecutado en los alrededores de La Plaza de Toros de La Santamaria las negociaciones que se llevan a cabo en Quito, Ecuador debían ser suspendidas.El atentado ocurrido en La Macarena cobró la vida del patrullero de la Policía Albeiro Garibello Alvarado, de 23 años de edad, y dejó a otros 24 uniformados heridos.",http://www.rcnradio.com/nacional/eln-se-atribuyo-atentado-la-macarena-bogota/,11,Bogotá D.C.,11001,Bogotá D.C. ,"Bogotá D.C., Bogotá D.C., Barrio La Macarena",52,,52,,,,,,Accidente
85936,Violencia armada,2017-02-24 10:18:00,,,Panfleto contra promotores de revocatoria del Alcalde de San Vicente,"Amenazas (individuales/colectivas). San Vicente del Caguán, Caquetá. 24 de Febrero de 2017",Amenazas (individuales/colectivas),,,Tu Caquetá,"En los últimos días ha circulado en el municipio de San Vicente del Caguán un panfleto en el que se estigmatiza como guerrilleros a algunos ciudadanos de esta localidad que han iniciado un proceso de revocatoria contra el alcalde Humberto Sánchez Cedeño.Dicho documento ha generado el rechazo de los involucrados y de algunos sectores de San Vicente quienes consideran que las afirmaciones de dicho panfleto son temerarias y ponen en riesgo la seguridad de los promotores de la revocatoria.”Mucho se ha dicho en los últimos días sobre la revocatoria del mandato del alcalde de San Vicente del Caguán por un grupo de ciudadanos de dudosa reputación quienes son abiertamente reconocidos por todos los sanvicentunos como miembros de las milicias urbanas de las FARC”, asegura el inicio del panfleto que ha generado controversia en este municipio donde el conflicto armado ha marcado a generaciones enteras de caqueteños.Una vez se conoció la difusión de este comunicado, uno de los primeros en rechazar su contenido fue el ex mandatario local Domingo Emilio Pérez.”Es lamentable que recientemente cuando un grupo de ciudadanos empiezan a promover una revocatoria de mandato, aparece un panfleto donde acusan a los integrantes del comité pro revocatoria de ser milicianos y aliados del terrorismo”, afirmó Domingo Emilio Pérez, ex alcalde de esta localidad.Finalmente el ex mandatario dijo que este tipo de acciones requieren de una condena pública y un rechazo total por parte del actual alcalde Domingo Emilio Pérez.",http://www.tucaqueta.com/caqueta/panfleto-promotores-revocatoria-del-alcalde-san-vicente/,18,Caquetá,18753,San Vicente del Caguán ,"San Vicente del Caguán, Caquetá",,,,,,,,,
