Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
88505,Violencia armada,2018-01-22 01:54:00,,,"Nuevamente panfleto de AGC amenaza a organzaciones y líderes sociales de Valle, Cauca","Amenazas (individuales/colectivas). Calí, Valle del Cauca. 22 de Enero de 2018",Amenazas (individuales/colectivas),,,Oficina Cali,"Los amenazados en este panfleto:Fabio Alonso Guachetá Girón (Líder Indígena del municipio de Jamundí, pertenece a la Mesa Ambiental del corregimiento de Pance)Juan Carlos Chidicue (Líder indígena nasa, Presidente Municipal del MAIS y defensor de DD.HH. de la CUT Valle)Amenazados en este panfleto y en el del 15 de enero:José Miliciades Sánchez (Sindicalista coordinador del Comité de Derechos Humanos del Sintraunicol y hace parte de la CUT)Jorge Vásquez (integrante del PUPSOC, de la REDDHFIC y de la Marcha Patriótica en el Valle)Adelina Vásquez (lideresa afrocolombiana)",Documento interno UMAIC Valle,76,Valle del Cauca,76001,Calí ,"Calí, Valle del Cauca",5,5,,,1,1,2,,
88507,Violencia armada,2018-01-25 10:48:00,2018-01-25 10:48:00,0,Hostigan instalaciones de Armada Nacional en Arauca,Ataque a infraestructura militar / policial. 25 de Enero de 2018,Ataque a infraestructura militar / policial,,,La Voz del Cinaruco,"Elementos al margen de la ley continúan con la intimidación y los ataques a los miembros de la fuerza pública. Anoche, fue hostigada la Estación de Policía en el municipio de Fortul, mientras que en la ciudad de Arauca se escucharon disparos en sector residencial e inmediaciones a la zona de frontera.Promediaban las 6:25 minutos de la noche cuando se registró el hostigamiento contra las instalaciones de la Estación de Policía en el municipio de Fortul, desde un sitio estratégico que utilizaron los presuntos milicianos del Ejército de Liberación Nacional - ELN.La comunidad fortuleña contó al periodismo de Noticias Caracol de La Voz del Cinaruco, que por espacio de varios minutos se prolongó el cruce de disparos, de ráfagas de fusil y pistola, a los que respondió personal de la Policía Nacional de esta localidad.Durante este hostigamiento las autoridades no reportaron novedad en el personal de uniformados, mientras que la comunidad sintió temor y zozobra y prefirió resguardarse temprano, antes de que una bala perdida terminara impactando a un civil.Mientras tanto, en el municipio de Arauca hacia las 9:00 de la noche aproximadamente, la comunidad residente en el barrio 20 de Julio, también reportó la descarga de armas de fuego, las que podrían haber implementado contra las instalaciones de la Infantería de Marina, a orillas del río Arauca, donde tampoco se reportó personal herido.",https://lavozdelcinaruco.com/18652-Hostigan-instalaciones-de-Polic%C3%ADa-en-Fortul-y-Armada-Nacional-en-Arauca,81,Arauca,81001,Arauca ,"Arauca, Arauca",,,,,,,,,
88514,Violencia armada,2018-01-24 11:19:00,,,Atraco a sede política del partido FARC en Quibdó,"Ataque, ocupación o uso infraestructura y/o bienes civiles. Barrio Chamblum. 24 de Enero de 2018","Ataque, ocupación o uso infraestructura y/o bienes civiles",,,RCN,"A través de un comunicado, la Fuerza Alternativa Revolucionaria del Común, responsabilizó a las Autodefensas Gaitanistas de Colombia del ataque a su sede política en Quibdó, Chocó.Según la Farc, el robo a varios integrantes  del movimiento en la capital chocoana, está relacionado con el anuncio hecho por el grupo paramilitar de atacar  las instalaciones en las que se reúnen los excombatientes para concretar sus aspiraciones políticas.",http://www.rcnradio.com/locales/atribuyen-al-clan-del-golfo-ataque-sede-la-farc-quibdo-choco/,27,Chocó,27001,Quibdó ,Barrio Chamblum,,,,,,,,,
88518,Violencia armada,2018-01-23 12:09:00,2018-01-23 12:09:00,0,"Asesinan al hermano del alcalde de Buenos Aires, Cauca",Herida intencional en persona protegida - Homicidio intencional en persona protegida - Artefacto Explosivo Improvisado - AEI. 23 de Enero de 2018,"Herida intencional en persona protegida,Homicidio intencional en persona protegida,Artefacto Explosivo Improvisado - AEI",,,El Espectador,"Asesinado gerente de cooperativa de mineros de Buenos Aires (Cauca)En un atentado con una granada y tiros de fusil murió Fares Carabalí, minero y hermano del alcalde de Buenos Aires (Cauca). En el hecho falleció otra persona y dos más resultaron heridas.A las 6:30 pm en la vía que conduce de Santander Quilichao (norte del Cauca) hacia el corregimiento de Timba (Valle) se presentó el atentado con una granada de fragmentación y tiros de fusil. En el campero blanco, que quedó a la orilla de la trocha, quedaron los cuerpos de Fares Carabalí y Diego Fernando Castillo, quienes fallecieron en el lugar.De otro lado, sus compañeros afros de la cooperativa que Carabalí representaba, Álvaro Arara Rodallega y Carlos Mina, resultaron heridos y están siendo atendidos en la Clínica Valle de Lili de la ciudad de Cali.Carabalí además de haber sido el gerente de la cooperativa de mineros de Buenos Aires era el hermano del actual alcalde de ese municipio, Urdely Carabalí. En una investigación publicada por este diario a finales de 2015, se describe la disputa por el poder minero y territorial de esta zona del noroccidente del Cauca, en la que era protagonista Fares Carabalí. A continuación tres apartes de uno de los reportajes.Hoy, la disputa no sólo es por el control de las minas del cerro Teta y los títulos de la cooperativa, sino también por el poder territorial y administrativo de Buenos Aires. Así quedó demostrado el pasado 25 de octubre en las urnas cuando Urdely Carabalí, candidato de los mineros y hermano del gerente Fares Carabalí, se impuso 3275 a 2975 votos que obtuvo Oscar Eduin López, el candidato del partido de la U. El tercer puesto, con 2691 votos, lo ocupó el candidato Adan Díaz Sandoval, apoyado por el consejo comunitario (figura jurídica de los negros reconocida por la ley 70 de 1993), que pretendía con poder local hacerle peso a la empresa y recuperar la cooperativa de pequeños mineros.Sin embargo, ese domingo de octubre les gritaban en la cara: “ustedes tienen la gente, pero nosotros tenemos la plata”, cuenta un miembro del consejo comunitario. Al final, Urdely Carabalí ganó en los corregimientos de influencia minera y en los puestos donde votan los indígenas.",https://colombia2020.elespectador.com/pais/asesinado-gerente-de-cooperativa-de-mineros-de-buenos-aires-cauca,76,Valle del Cauca,76364,Jamundí ,"Jamundí, Valle del Cauca, corregimiento Timba",4,4,,,,4,,,Accidente
88520,Violencia armada,2018-01-25 12:37:00,,,Extorsión de las AGC en zona urbana de Quibdó,"Amenazas (individuales/colectivas). Quibdó, Chocó. 25 de Enero de 2018",Amenazas (individuales/colectivas),,,La FM,"El Gaula Militar de Chocó informó de la captura de tres miembros de las AGC, detenidos en flagrancia cuando exigían dinero a un comerciante de Quibdó. El comandante del Gaula Militar, mayor Hernán Osorio, manifestó que los capturados son señalados de amenazar y extorsionar a los conductores del servicio de transporte público del municipio, al igual que a residentes de la zona norte y del sector de Cabí.",https://www.lafm.com.co/regional/ejercito-capturo-tres-miembros-del-clan-del-golfo-en-choco/,27,Chocó,27001,Quibdó ,"Quibdó, Chocó",,,,,,,,,
88521,Violencia armada,2018-01-23 12:44:00,2018-01-23 12:44:00,0,"Denuncian asesinato de presunto integrante de partido FARC en Santander de Quilichao, Cauca",Homicidio intencional en persona protegida. 23 de Enero de 2018,Homicidio intencional en persona protegida,,,La W,"Farc denuncian asesinato de uno de sus integrantes en CaucaEl movimiento asegura que Cristian Guejia, conocido como Jacobo Cristian Camilo, asesinado en Santander de Quilichao fue un preso político. Policía Nacional desmintió esa versión.El movimiento político Fuerza Alternativa Revolucionaria del Común, Farc, denunció que en las últimas horas fue asesinado uno de sus integrantes conocido como Jacobo Cristian Camilo, expresidiario político, organizador y encargado de comunidades en el norte del Cauca.Según información preliminar suministrada por voceros de dicha organización, se trata de un hombre identificado como Cristian Guejia y conocido en las filas como Marcos, quien fue perseguido por sujetos que portaban armas cortas hasta una vivienda del barrio Santa Teresita de Santander de Quilichao, en inmediaciones de la entrada principal del cementerio.Por otra parte, indicaron que esta persona organizaba las comunidades de San Francisco, El Palmar y Arboleda. Además, se informó que era integrante de la banda musical municipal de Santander de Quilichao, y al parecer se dedicaba a labores de minería.Pese a esa versión, el comandante de la Región de Policía número Cuatro, general William René Salamanca, explicó que realizaron verificaciones con la Oficina del Alto Comisionado para la Paz y establecieron que esta persona no hace parte de la Farc.Además, el oficial señaló que tienen versiones que indican que este sujeto estaba extorsionando en la región.Testigos narraron que cuando alcanzaron al hombre, los sicarios dispararon hasta ocasionarle la muerte. El secretario de Gobierno de Santander de Quilichao, Diego López, indicó que en lo corrido del año van cuatro homicidios en el casco urbano, aunque aseveró que las estadísticas han ido disminuyendo en los últimos periodos.“El otro año (2017) por esta misma fecha llevábamos seis homicidios. Terminamos con menos 39 por ciento de homicidios con relación al año 2016, fuimos el segundo municipio en todo el suroccidente en reducción de homicidios”, agregó.Este miércoles, el comandante de la Región de Policía Número Cuatro, general William Salamanca, presidirá un consejo de seguridad en Santander de Quilichao, para abordar los hechos recientes que afectan la tranquilidad de los habitantes del norte del Cauca.",http://www.wradio.com.co/noticias/regionales/farc-denuncian-asesinato-de-uno-de-sus-integrantes-en-cauca/20180124/nota/3698814.aspx,19,Cauca,19698,Santander de Quilichao ,"Santander de Quilichao, Cauca, barrio Santa Teresita",1,,,,,,,,
88522,Violencia armada,2018-01-10 12:51:00,2018-01-25 12:51:00,15,"Organización denuncia atentado contra desmovilizado AUC en San Pedro, Valle",Herida intencional en persona protegida. 10 de Enero de 2018,Herida intencional en persona protegida,,,Oficina Cali,"10 de enero 2018 Se rompe la tensa calma, en horas de la mañana cuando se encontraba en la cancha de futbol de Zeus el obrero de la administración municipal Harold Alvarado Cabrera  (desmovilizado de las AUC) sufre un atentado con arma de fuego, en la actualidad se recupera pues el disparo le toco el colon.Se rumoro el mismo día fue detenido un individuo pero dejado en libertad después de cierto proceso judicial",Documento interno UMAIC Valle,76,Valle del Cauca,76670,San Pedro ,"San Pedro, Valle del Cauca",1,,,,,,,,
88523,Violencia armada,2018-01-25 12:31:00,2018-01-25 12:31:00,0,"Combates FFMM-ELN, en zona rural entre Chitagá y Silos",Combates - Muerte de civil en acción bélica. 25 de Enero de 2018,"Combates,Muerte de civil en acción bélica",,,La Opinión,"El pasado 25 de enero tropas del Ejército Nacional, la Fuerza Aérea Colombiana y la Policía Nacional, desplegaron un operativo en el municipio de Chitagá para capturar a varios miembros de la guerrilla del Eln.En medio de estas acciones coordinadas murió el segundo cabecilla del Frente 'Pabón Pabón' del Eln y otras tres personas que, según las autoridades, eran integrantes de la organización. Sin embargo, el operativo que contó con un fuerte apoyo desde aire y tierra, ha sido fuertemente criticado por la población de Chitagá, quien se pronunció ante lo que podría ser un caso de falso positivo. El motivo tiene que ver con la muerte del presidente de la Junta de Acción Comunal de la vereda el Roble, el señor Miguel Eduardo Parra Rondón, quien cayó en el operativo mientras se desplazaba en un carro recolector de leche.Así lo denunció a través de un comunicado la Asociación Municipal de Juntas de Acción Comunal (Asojuntas) Chitagá, pues Parra Rondón, en medio de los disparos, solo se bajó del carro y salió corriendo con el fin de salvaguardar su vida, argumentan.Para la Asociación, el hombre era un miembro de la población civil que buscaba refugio y no un integrante del Eln al que habían dado de baja, tal como lo denunciaron las autoridades militares.La misiva agrega que el dirigente comunal se destacaba en la región por su defensa al medio ambiente, los derechos y las condiciones de vida de los pobladores.Asojuntas Chitagá afirma que se trata de una grave violación de los Derechos Humanos y de las normas del Derecho Internacional Humanitario, perjudicando así también la imagen de los  comunales, exigiendo además que se investigue el caso con el fin de garantizar el derecho a las víctimas.Ante esta denuncia, el Brigadier General Antonio María Beltrán Díaz, comandante de la Trigésima Brigada del Ejército, dijo que los resultados de esta operación especial hacen parte de una investigación por parte de la Fiscalía y será este ente acusador quien afirme o desvirtúe la denuncia.",https://www.laopinion.com.co/judicial/asojuntas-chitaga-repudia-muerte-de-hombre-en-operativo-del-ejercito-148102#OP,54,Norte de Santander,54174,Chitagá ,"Chitagá , Norte de Santander, vereda la Lircha",6,1,,,,,,,
88525,Violencia armada,2018-01-23 13:10:00,,,Atentado contra periodista en Cartagena,"Amenazas (individuales/colectivas). Cartagena, Bolívar. 23 de Enero de 2018",Amenazas (individuales/colectivas),,,RCN,"El periodista cartagenero Lucio Torres fue víctima de un intento de atentado por dos hombres armados quienes llegaron hasta su residencia a bordo de una motocicleta.De acuerdo al relato de Torres, el guardaespalda asignado por la Unidad Nacional de Protección reaccionó ante la presencia de estas personas y accionó su arma de fuego por lo que emprendieron la huída.Los hechos ocurrieron en el instante en que el comunicador se disponía a salir de su vivienda para continuar con sus investigaciones periodísticas sobre el escándalo de corrupción que ha sacudido al concejo distrital y a la alcaldía de Cartagena.“Dos tipos armados llegaron y el escolta los tuvo que repeler, enfrentar y ellos salieron huyendo. Eso ocurrió aquí en mi casa. Al ver esa situación yo tuve que echara atrás y protegerme. El cuadrante llegó al lugar y atendió el caso. A mi me han querido callar algunas personas que están interesadas en que las cosas malas se escondan, yo voy a seguir a delante con mi portal, con las investigaciones periodísticas”, señaló Torres a RCN Radio.El periodista Lucio Torres pidió al Estado que le sea reforzado su esquema de seguridad debido a que no es la primera vez que es amedrentado por hombres armados.“Yo he sufrido ataques contra mi vida en cuatro oportunidades… Lo que uno solamente está pidiendo por parte del Estado es protección, garantías. El Estado colombiano están gran parte en manos de personas que no son idóneas moralmente. Hace poco el “Turco” Hilsaca, instauró una tutela para silenciarme y solicitar el cierre de mi portal web por la información que he publicado de él. De igual manera mira lo que ha pasado con el Pastor Arrázola, hay tantas pruebas contra el pastor y el Fiscal 5 ordenó archivar la investigación”, dijo Torres.Actualmente Lucio Torres cuenta con un escolta asignado por la nación quien es el encargado de proteger su integridad. El periodista señaló que adelanta investigaciones contra la red de corrupción que se creó en el distrito y en el pasado denunció amenazas por parte del pastor de la iglesia Ríos de Vida, Miguel Arrázola, quien dijo en uno de sus sermones que de no ser cristiano enviaría a asesinar al comunicador.Asimismo el comunicador denunció amenazas por parte de líderes políticos de Cartagena que están en desacuerdo con las publicaciones que hace Torres en su portal web.",http://www.rcnradio.com/locales/hombres-armados-intentaron-atentar-la-vida-del-periodista-lucio-torres-cartagena/,13,Bolivar,13001,Cartagena ,"Cartagena, Bolívar",1,1,,,,,,,
88530,Violencia armada,2018-01-24 13:15:00,2018-01-24 13:15:00,0,"Persecución y amenazas a líderes del Resguardo Indígena de la Comunidad La Meseta Rio Dagua, Buenaventura, Valle",Amenazas (individuales/colectivas) - Desplazamiento individual. 24 de Enero de 2018,"Amenazas (individuales/colectivas),Desplazamiento individual",,NAN,ONIC,"Acción urgente por persecución y amenazas a líderes del Resguardo Indígena de la Comunidad La Meseta Rio Dagua, Pueblo Eperara Siapidara, Jurisdicción del Distrito de Buenaventura• Comunicado a la opinión pública y a los organismos de Derechos Humanos nacionales e internacionales.Distrito Especial de Buenaventura, 24 de enero de 2018.La Asociación de Cabildos Indígenas del Valle del Cauca Región Pacifico ACIVA R.P. agrupa a cinco pueblos indígenas asentados en los Municipios de Buenaventura, Dagua, Sevilla y Bugalagrande del Departamento del Valle del Cauca, en sus 20 años de lucha y resistencia permanente por defender los derechos constitucionales colectivos de los pueblos indígenas en armonía con losmandatos de las Autoridades Indígenas y por el fortalecimiento del proceso organizativo en aras de mejorar la calidad de vida de las comunidades indígenas.Denunciamos y rechazamos:Las amenazas reiteradas a los líderes del Resguardo Indígena La Meseta Rio Dagua que pone en riesgo permanente la vida y convivencia en armonía de los comuneros, por tal razón informamos: El pasado lunes 18 de diciembre de 2017, a las 5:30 p.m. una niña de 12 años y dos niños menores de 6 años miembros de la comunidad, de regreso al Resguardo cuatro tipos armados los detuvieron para mostrarle una fotografía de un comunero y preguntarle si lo distinguían, los niños asustados respondieron que no conocían al señor de la fotografía.Los hombres armados le manifestaron a la niña que si ella fuera mayor de edad la detendrían para llevársela de manera forzosa, pero por ser menor de edad la dejaron ir porque además ella no andaba sola iban acompañada con dos niños que al ver los hombres armados empezaron a llorar por el miedo y temor que causaba la situación. Inmediatamente cuando la niña llegó al Resguardo informó a los miembros de la comunidad lo sucedido y que además el señor de la fotografía que buscaban las personas armadas era el señor Donaldo Chocho Osorio miembro de la comunidad y actual fiscal del cabildo, además le dieron 24 horas para dejar el resguardo.Transcurrido las amenazas que han sido de manera reiteradas, los directivos del cabildo anterior los señores: Bernabé Quiro Chamarra identificado con número de cédula 16.965.040 actual Autoridad Tradicional; Luis Eduardo Valencia Chamarra identificado con número de cédula 14.475.435 Segunda Autoridad; Donaldo Chocho Osorio identificado con número de cédula 16.965.036 Tesorero y Álvaro Valencia Chamarra identificado con número de cédula 16.508.942; Exsecretario, decidieron denunciar ante la fiscalía General de la Nación con sede en Buenaventura, por esta razón han recibido amenazas reiteradas de personas armadas al margen de la ley dando un ultimátum de 24 horas para que dejen el resguardo.Actualmente, una familia de la comunidad se encuentra desplazada por lo que está sucediendo, por tal motivo en reunión general de la comunidad se definió permanecer en asamblea permanente, la comunidad en general se encuentra preocupada ya que los niños tienen temor en salir del resguardo, hay temor y zozobra por lo que pueda pasar; además la comunidad ha definido que si la situación continúa se desplazará hacia la ciudad de Buenaventura, a pesar que se ha hecho conocer la situación presentada en la comunidad, hasta la fecha no se ha recibido ninguna atención por parte de las entidades e instituciones encargadas o competentes para atender la petición de la comunidad.Por lo anterior EXIGIMOS:A las Autoridades competentes de orden local, regional y nacional de Derechos Humanos DDHH, Defensoría del Pueblo, Personería Distrital de Buenaventura, Fiscalía, Procuraduría y Contraloría; y todos los entes de protección, realizar las investigaciones pertinentes de los hechos y dar resultado con el fin de salvaguardar los Derechos Constitucionales individuales y colectivos de los líderes del Resguardo Indígena La Meseta Rio Dagua conforme a lo establecido y emanado por la Corte Constitucional en la Sentencia T/025 de 2005 y su Auto de Seguimiento 004.Coordinación de Derechos Humanos y Guardia Indígena DDHHAsociación de Cabildos Indígenas del Valle del Cauca Región Pacifico - ACIVA R.P.",http://www.onic.org.co/comunicados-regionales/2260-accion-urgente-por-persecucion-y-amenazas-a-lideres-del-resguardo-indigena-de-la-comunidad-la-meseta-rio-dagua-pueblo-eperara-siapidara-jurisdiccion-del-distrito-de-buenaventura,76,Valle del Cauca,76109,Buenaventura ,"Buenaventura, Valle del Cauca, Resguardo La Meseta Río Dagua",11,11,,3,1,,11,,
88532,Violencia armada,2018-01-26 01:20:00,,,En la zona veredal de La Macarena Meta están llegando panfletos amenazantes,"Amenazas (individuales/colectivas). La Macarena, Meta. 26 de Enero de 2018",Amenazas (individuales/colectivas),,,RCN,"Campesinos de la vereda Playa Rica en el municipio de la Macarena Meta, donde se asentó desde el año anterior la zona veredal de las FARC, están atemorizados por los panfletos amenazantes que les empezaron a llegar esta semana con los que les advierten que no dejen entrar a la Policía o ponen en riesgo a todos los pobladores.Gustavo Pérez presidente de la junta de acción comunal de la vereda Playa rica la Y en la Macarena dijo que los campesinos de la zona se encuentran consternados luego de que desconocidos dejaran estos volantes con el logo de la Guerrilla “farc-ep” donde llaman a la población civil a que no admitan las instalaciones de la fuerza pública dentro del caserío.La Preocupación crece en la comunidad por qué aseguran que esta situación de zozobra es la misma del pasado, por presencia de estos grupos en la región.Una acción pronta piden los pobladores de esta localidad, que se encuentra ubicada en zona de litigio, olvidada desde siempre y azotada por la violencia",http://www.rcnradio.com/locales/la-zona-veredal-la-macarena-meta-estan-llegando-panfletos-amenazantes/,50,Meta,50350,La Macarena ,"La Macarena, Meta",,,,,,,,,
88535,Violencia armada,2018-01-25 04:36:00,,,"Hombre fue amarrado, vendado y asesinado en Cúcuta","Homicidio intencional en persona protegida. Cúcuta, Norte de Santander, Anillo Vial Oriental, vía Boconó. 25 de Enero de 2018",Homicidio intencional en persona protegida,,,La Opinión,"Con las manos amarradas con cinta y amordazado fue encontrado un hombre asesinado de dos disparos, en la madrugada de este jueves, en el sector de El Escobal. El macabro hallazgo se produjo en el Anillo Vial Oriental, vía Boconó, cerca de una gallera.Una llamada al Centro Automático de Despacho de la Policía Metropolitana de Cúcuta alertó a los uniformados sobre el cadáver que estaba tendido en la carretera. Miembros de la Seccional de Investigación Criminal (Sijín) de la Policía practicaron la inspección y el levantamiento del cuerpo, que hasta el cierre de esta edición no había sido identificado. Las autoridades adelantan las indagaciones para descubrir los móviles detrás de este nuevo crimen. El cadáver fue trasladado al Instituto de Medicina Legal, a la espera de ser plenamente identificado y reconocido por sus familiares.",https://www.laopinion.com.co/judicial/lo-amarraron-amordazaron-y-balearon-147884#OP,54,Norte de Santander,54001,Cúcuta ,"Cúcuta, Norte de Santander, Anillo Vial Oriental, vía Boconó",1,,,,,,,,
88536,Violencia armada,2018-01-25 12:02:00,2018-01-25 12:02:00,0,Restricciones a la movilidad en el Resguardo Indígena de Mayasquer de Cumbal - Nariño,"Enfrentamiento entre actores no estatales - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 25 de Enero de 2018","Enfrentamiento entre actores no estatales,Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Oficina Pasto,"Por enfrentamientos ocurridos el 22 de enero entre el grupo armado no estatal ELN  y el grupo armado de disidencia FARC autodenominado Frente Oliver Sinisterra, cerca de 130 indígenas Pastos del resguardo de Mayasquer (34 familias) pertenecientes a las veredas Tallambí, San Antonio y La Unión del municipio de Cumbal, se desplazaron por 3 días hacia la parroquia de El Chical, territorio de la República de Ecuador.El 24 de enero, las 130 personas indígenas Pastos realizaron retorno voluntario de Ecuador hacia sus lugares de origen en territorio colombiano. Se mantiene la presencia de estos grupos armados en la zona, existiendo restricciones a la movilidad de aproximadamente 580 personas, con riesgo de nuevas confrontaciones y desplazamiento forzado de las comunidades. Comunidades informaron que se escucharon nuevamente disparos por algunos minutos en la zona de Tallambí.",Reporte interno - ELC Nariño - GTP,52,Nariño,52227,Cumbal ,"Cumbal, Nariño, resguardo indígena de Mayasquer",570,570,,198,275,,570,,
88537,Violencia armada,2018-01-26 04:18:00,2018-01-26 04:18:00,0,Ataque a la estación de policía de la Guayacana - Tumaco - Nariño,Ataque a infraestructura militar / policial - Hostigamiento. 26 de Enero de 2018,"Ataque a infraestructura militar / policial,Hostigamiento",,,El Espectador,"Un policía murió hoy tras recibir un disparo por parte de un francotirador de las disidencias de las Farc en zona rural del municipio de Tumaco, uno de los más conflictivos del suroeste de Colombia.La comunidad identificó al patrullero muerto como Reynel Gustavo Jerónimo Cabana, de 36 años, quien se encontraba en la estación de la institución ubicada en el corregimiento Guayacana, de Tumaco.Tumaco tiene el segundo mayor puerto de Colombia sobre el Pacífico, de donde salen toneladas de cocaína cada año con dirección a Centroamérica, México y Estados Unidos, según las autoridades.La primera versión del hecho señala a las disidencias de las Farc presentes en la zona como responsables de la muerte del uniformado.",https://www.elespectador.com/noticias/nacional/disidencias-de-las-farc-habrian-asesinado-policia-en-tumaco-articulo-735540,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, corregimiento de La Guayacana",1,,1,,,,,,
88538,Violencia armada,2018-01-25 10:48:00,2018-01-25 10:48:00,0,Hostigan instalaciones de Policía en Fortul,Ataque a infraestructura militar / policial - Combates. 25 de Enero de 2018,"Ataque a infraestructura militar / policial,Combates",,,La Voz del Cinaruco,"Elementos al margen de la ley continúan con la intimidación y los ataques a los miembros de la fuerza pública. Anoche, fue hostigada la Estación de Policía en el municipio de Fortul, mientras que en la ciudad de Arauca se escucharon disparos en sector residencial e inmediaciones a la zona de frontera.Promediaban las 6:25 minutos de la noche cuando se registró el hostigamiento contra las instalaciones de la Estación de Policía en el municipio de Fortul, desde un sitio estratégico que utilizaron los presuntos milicianos del Ejército de Liberación Nacional - ELN.La comunidad fortuleña contó al periodismo de Noticias Caracol de La Voz del Cinaruco, que por espacio de varios minutos se prolongó el cruce de disparos, de ráfagas de fusil y pistola, a los que respondió personal de la Policía Nacional de esta localidad.Durante este hostigamiento las autoridades no reportaron novedad en el personal de uniformados, mientras que la comunidad sintió temor y zozobra y prefirió resguardarse temprano, antes de que una bala perdida terminara impactando a un civil.Mientras tanto, en el municipio de Arauca hacia las 9:00 de la noche aproximadamente, la comunidad residente en el barrio 20 de Julio, también reportó la descarga de armas de fuego, las que podrían haber implementado contra las instalaciones de la Infantería de Marina, a orillas del río Arauca, donde tampoco se reportó personal herido.",https://lavozdelcinaruco.com/18652-Hostigan-instalaciones-de-Polic%C3%ADa-en-Fortul-y-Armada-Nacional-en-Arauca,81,Arauca,81300,Fortúl ,"Fortúl, Arauca",,,,,,,,,
88539,Violencia armada,2018-01-25 13:33:00,2018-01-25 13:33:00,0,Temor en Briceño por amenazas de disidencia de las FARC. Antioquia,Amenazas (individuales/colectivas). 25 de Enero de 2018,Amenazas (individuales/colectivas),,,Oficina Medellín,La comunidad de Briceño se encuentra atemorizada por la aparición de grafitis alusivos a la presencia de la disidencia del  frente 36 de las FARC-EP,antioquia@umaic.org,5,Antioquia,5107,Briceño ,"Briceño, Antioquia. Sector La Piscina",,,,,,,,,
88540,Violencia armada,2018-01-26 13:03:00,2018-01-26 13:03:00,0,Incinerados vehículos en Zaragoza. Antioquia,"Ataque, ocupación o uso infraestructura y/o bienes civiles. 26 de Enero de 2018","Ataque, ocupación o uso infraestructura y/o bienes civiles",,,El Colombiano,"En vías de Segovia, Zaragoza y Caucasia fueron incinerados al menos cinco vehículos, entre maquinaria de construcción, volquetas y particulares, los cuales pertenecerían a la concesión encargada de las obras que allí se adelantan, Autopistas Nordeste.  En esa zona del departamento hacen presencia la guerrilla del Eln, con los frentes Resistencia Guamocó y José Antonio Galán, como también el Clan del Golfo. Los hechos se presentaron en horas de la mañana de este viernes en al menos dos puntos de la vía doble calzada que está en construcción y que conectará los municipios de Caucasia con Segovia",http://www.elcolombiano.com/antioquia/incendian-vehiculos-en-vias-de-antioquia-FM8079766,5,Antioquia,5895,Zaragoza ,"Zaragoza, Antioquia. Vía a Segovia",5,5,,,,,,,
88541,Violencia armada,2018-01-26 13:18:00,2018-01-26 13:18:00,0,Docentes de Valparaíso amenazados. Antioquia,Amenazas (individuales/colectivas). 26 de Enero de 2018,Amenazas (individuales/colectivas),,,Blu Radio,"Un consejo de seguridad se adelantó este jueves en Valparíso por la amenaza que llegó vía telefónica la semana pasada a la rectora de la Institución Educativa Rafael Uribe Uribe y esta semana a un docente de la misma institución, en la que les piden dejar el municipio en menos de 8 días. El alcalde de esa localidad del suroeste antioqueño, Sergio Andrés Ceballos, señaló que ya el caso se encuentra en poder de la Sijín, mientras se investiga de dónde pueden venir las amenazas.",https://www.bluradio.com/medellin/no-paran-amenazas-docentes-en-antioquia-167242,5,Antioquia,5856,Valparaiso ,"Valparaiso, Antioquia",2,2,,,1,,,,
88542,Violencia armada,2018-01-26 13:27:00,2018-01-26 13:27:00,0,Incautan arsenal de guerra a banda ‘Robledo’ de Medellín. Antioquia,Explosivo encontrado. 26 de Enero de 2018,Explosivo encontrado,,,Blu Radio,"En un operativo conjunto entre la Policía Metropolitana y la Fiscalía en la comuna 7 de Medellín, se incautaron siete armas, entre ellas, dos subametralladoras, una granada IM26, una granada de aturdimiento, proveedores, municiones, silenciadores y nueve kilos de marihuana.  Según el secretario de Seguridad de Medellín, Andrés Tobón, estas armas estarían siendo utilizadas en la ola de violencia que se ha venido presentando en los últimos meses en Medellín por parte de la Odín ‘Robledo’, estructura delincuencial que podría tener relación con el Clan del Golfo",https://www.bluradio.com/medellin/incautan-arsenal-de-guerra-banda-robledo-de-medellin-167236,5,Antioquia,5001,Medellín ,"Medellín, Antioquia",,,,,,,,,Incidente
